[18/Mar/2026:04:41:40 +0000] - 302 302 - GET http vscode.apperlabs.com "/" [Client 15.158.59.10] [Length 36] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "http://13.251.220.49:81/"
[18/Mar/2026:06:24:27 +0000] - 404 404 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/node_modules/vsda/rust/web/vsda_bg.wasm" [Client 15.158.59.19] [Length 23] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:26:04 +0000] - 401 401 - GET http vscode.apperlabs.com "/user2/" [Client 15.158.59.10] [Length 601] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:26:12 +0000] - 401 401 - GET http vscode.apperlabs.com "/user2/" [Client 15.158.59.10] [Length 601] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:26:17 +0000] - 302 302 - GET http vscode.apperlabs.com "/" [Client 15.158.59.10] [Length 50] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "http://13.251.220.49:81/"
[18/Mar/2026:06:26:17 +0000] - 200 200 - GET http vscode.apperlabs.com "/?folder=/home/coder" [Client 15.158.59.10] [Length 1391] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "http://13.251.220.49:81/"
[18/Mar/2026:06:26:17 +0000] - 200 200 - GET http vscode.apperlabs.com "/manifest.json" [Client 15.158.59.17] [Length 291] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:26:18 +0000] - 404 404 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/node_modules/vsda/rust/web/vsda_bg.wasm" [Client 15.158.59.17] [Length 23] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:26:20 +0000] - 304 304 - GET http vscode.apperlabs.com "/update/check" [Client 15.158.59.19] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:26:20 +0000] - 101 101 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45?reconnectionToken=3d07f17c-efaa-4027-9665-9b63af801028&reconnection=false&skipWebSocketFrames=false" [Client 15.158.59.45] [Length 2696] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:26:20 +0000] - - 499 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45?reconnectionToken=6ebd47b5-d198-48a0-965f-f09dbd8e8bff&reconnection=false&skipWebSocketFrames=false" [Client 15.158.59.38] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:26:20 +0000] - 200 200 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/workbench/services/extensions/worker/webWorkerExtensionHostIframe.html?&vscodeWebWorkerExtHostId=7c8e1d7c-f941-4ea8-8252-2cd809e0665e" [Client 15.158.59.8] [Length 2196] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:26:21 +0000] - 200 200 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/extensions/theme-defaults/themes/light_modern.json" [Client 15.158.59.19] [Length 1393] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:26:21 +0000] - 200 200 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/workbench/services/extensions/worker/webWorkerExtensionHostIframe.html?&vscodeWebWorkerExtHostId=8d65b5c8-9a58-4bb3-9e49-279287263d14" [Client 15.158.59.7] [Length 2196] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:26:21 +0000] - 200 200 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/extensions/theme-seti/icons/vs-seti-icon-theme.json" [Client 15.158.59.17] [Length 7617] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:28:23 +0000] - 404 404 - GET http vscode.apperlabs.com "/user1/" [Client 15.158.59.10] [Length 24] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://www.google.com/"
[18/Mar/2026:06:28:25 +0000] - 404 404 - GET http vscode.apperlabs.com "/user1/" [Client 15.158.59.10] [Length 24] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://www.google.com/"
[18/Mar/2026:06:29:18 +0000] - 302 302 - GET http vscode.apperlabs.com "/user2/" [Client 15.158.59.10] [Length 36] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:29:19 +0000] - 200 200 - GET http vscode.apperlabs.com "/user2/login" [Client 15.158.59.10] [Length 934] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:29:22 +0000] - 304 304 - GET http vscode.apperlabs.com "/user2/login" [Client 15.158.59.17] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:29:23 +0000] - 304 304 - GET http vscode.apperlabs.com "/user2/login" [Client 15.158.59.12] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:29:24 +0000] - 304 304 - GET http vscode.apperlabs.com "/user2/login" [Client 15.158.59.8] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:29:25 +0000] - 304 304 - GET http vscode.apperlabs.com "/user2/login" [Client 15.158.59.7] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:29:37 +0000] - 302 302 - GET http vscode.apperlabs.com "/" [Client 15.158.59.10] [Length 50] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "http://13.251.220.49:81/"
[18/Mar/2026:06:29:38 +0000] - 200 200 - GET http vscode.apperlabs.com "/?folder=/home/coder" [Client 15.158.59.10] [Length 1391] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "http://13.251.220.49:81/"
[18/Mar/2026:06:29:38 +0000] - 200 200 - GET http vscode.apperlabs.com "/manifest.json" [Client 15.158.59.10] [Length 291] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:29:39 +0000] - 404 404 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/node_modules/vsda/rust/web/vsda_bg.wasm" [Client 15.158.59.17] [Length 23] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:29:40 +0000] - 101 101 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45?reconnectionToken=939ce0dc-871b-44e3-830f-8bf43454299b&reconnection=false&skipWebSocketFrames=false" [Client 15.158.59.7] [Length 2362] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:29:40 +0000] - - 499 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45?reconnectionToken=930f0f0b-1bbb-4101-a54d-31a5feca751a&reconnection=false&skipWebSocketFrames=false" [Client 15.158.59.13] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:29:40 +0000] - 304 304 - GET http vscode.apperlabs.com "/update/check" [Client 15.158.59.17] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:29:41 +0000] - 200 200 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/workbench/services/extensions/worker/webWorkerExtensionHostIframe.html?&vscodeWebWorkerExtHostId=6177d042-ceb6-4b51-ab72-74c5108f934f" [Client 15.158.59.19] [Length 2196] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:29:41 +0000] - 200 200 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/workbench/services/extensions/worker/webWorkerExtensionHostIframe.html?&vscodeWebWorkerExtHostId=1e10dd13-ef26-4ba5-a62e-0054074edd77" [Client 15.158.59.19] [Length 2196] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:29:42 +0000] - 200 200 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/extensions/theme-defaults/themes/light_modern.json" [Client 15.158.59.8] [Length 1393] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:29:42 +0000] - 200 200 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/extensions/theme-seti/icons/vs-seti-icon-theme.json" [Client 15.158.59.8] [Length 7617] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:30:24 +0000] - 302 302 - GET http vscode.apperlabs.com "/" [Client 15.158.59.10] [Length 36] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:30:24 +0000] - 200 200 - GET http vscode.apperlabs.com "/login" [Client 15.158.59.10] [Length 934] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:30:30 +0000] - 302 302 - GET http vscode.apperlabs.com "/user2/" [Client 15.158.59.10] [Length 36] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:30:31 +0000] - 304 304 - GET http vscode.apperlabs.com "/user2/login" [Client 15.158.59.7] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:33:01 +0000] - 302 302 - GET http vscode.apperlabs.com "/user2/" [Client 15.158.59.10] [Length 36] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15" "-"
[18/Mar/2026:06:33:01 +0000] - 200 200 - GET http vscode.apperlabs.com "/user2/login" [Client 15.158.59.10] [Length 934] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15" "-"
[18/Mar/2026:06:33:02 +0000] - 200 200 - GET http vscode.apperlabs.com "/user2/manifest.json" [Client 15.158.59.17] [Length 291] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15" "https://vscode.apperlabs.com/user2/login"
[18/Mar/2026:06:33:22 +0000] - 302 302 - POST http vscode.apperlabs.com "/user2/login" [Client 15.158.59.10] [Length 31] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15" "https://vscode.apperlabs.com/user2/login"
[18/Mar/2026:06:33:22 +0000] - 302 302 - GET http vscode.apperlabs.com "/user2/" [Client 15.158.59.10] [Length 50] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15" "https://vscode.apperlabs.com/user2/login"
[18/Mar/2026:06:33:23 +0000] - 200 200 - GET http vscode.apperlabs.com "/user2/?folder=/home/coder" [Client 15.158.59.7] [Length 1391] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15" "https://vscode.apperlabs.com/user2/login"
[18/Mar/2026:06:33:23 +0000] - 200 200 - GET http vscode.apperlabs.com "/user2/manifest.json" [Client 15.158.59.7] [Length 291] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15" "https://vscode.apperlabs.com/user2/?folder=/home/coder"
[18/Mar/2026:06:34:05 +0000] - 200 200 - GET http vscode.apperlabs.com "/user2/?folder=/home/coder" [Client 15.158.59.10] [Length 1391] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15" "https://vscode.apperlabs.com/user2/login"
[18/Mar/2026:06:34:05 +0000] - 200 200 - GET http vscode.apperlabs.com "/user2/manifest.json" [Client 15.158.59.10] [Length 291] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15" "https://vscode.apperlabs.com/user2/?folder=/home/coder"
[18/Mar/2026:06:34:07 +0000] - 200 200 - GET http vscode.apperlabs.com "/user2/?folder=/home/coder" [Client 15.158.59.7] [Length 1391] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15" "https://vscode.apperlabs.com/user2/login"
[18/Mar/2026:06:34:07 +0000] - 200 200 - GET http vscode.apperlabs.com "/user2/manifest.json" [Client 15.158.59.17] [Length 291] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15" "https://vscode.apperlabs.com/user2/?folder=/home/coder"
[18/Mar/2026:06:34:57 +0000] - 101 101 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45?reconnectionToken=86cf0945-0860-444f-8d2f-7ad34183daf6&reconnection=false&skipWebSocketFrames=false" [Client 15.158.59.17] [Length 960738] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:34:57 +0000] - 101 101 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45?reconnectionToken=59a5068c-f6f8-4f86-a999-38d7cfc65486&reconnection=false&skipWebSocketFrames=false" [Client 15.158.59.54] [Length 26801] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:34:58 +0000] - 200 200 - GET http vscode.apperlabs.com "/?folder=/home/coder" [Client 15.158.59.10] [Length 1391] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "http://13.251.220.49:81/"
[18/Mar/2026:06:34:58 +0000] - 200 200 - GET http vscode.apperlabs.com "/manifest.json" [Client 15.158.59.10] [Length 291] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:34:59 +0000] - 404 404 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/node_modules/vsda/rust/web/vsda_bg.wasm" [Client 15.158.59.7] [Length 23] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:35:00 +0000] - 200 200 - GET http vscode.apperlabs.com "/update/check" [Client 15.158.59.7] [Length 80] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:35:00 +0000] - 200 200 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/workbench/services/extensions/worker/webWorkerExtensionHostIframe.html?&vscodeWebWorkerExtHostId=bdef1da4-79ca-4bac-99ea-b9918eda2e3c" [Client 15.158.59.7] [Length 2196] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:35:13 +0000] - 101 101 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45?reconnectionToken=29674145-4e95-4a45-9d46-c3ff927b8573&reconnection=false&skipWebSocketFrames=false" [Client 15.158.59.52] [Length 948568] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:35:13 +0000] - - 301 - GET http vscode.apperlabs.com "/user1" [Client 15.158.59.10] [Length 166] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:35:13 +0000] - 101 101 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45?reconnectionToken=a43c5eba-b6ae-4f31-b2a6-03f86c4abd4c&reconnection=false&skipWebSocketFrames=false" [Client 15.158.59.21] [Length 10976] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:35:14 +0000] - 404 404 - GET http vscode.apperlabs.com "/user1/" [Client 15.158.59.7] [Length 24] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[18/Mar/2026:06:35:16 +0000] - 200 200 - GET http vscode.apperlabs.com "/?folder=/home/coder" [Client 15.158.59.19] [Length 1391] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:35:16 +0000] - 200 200 - GET http vscode.apperlabs.com "/manifest.json" [Client 15.158.59.7] [Length 291] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:35:17 +0000] - 404 404 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/node_modules/vsda/rust/web/vsda_bg.wasm" [Client 15.158.59.7] [Length 23] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:35:18 +0000] - 304 304 - GET http vscode.apperlabs.com "/update/check" [Client 15.158.59.7] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:35:18 +0000] - 200 200 - GET http vscode.apperlabs.com "/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/workbench/services/extensions/worker/webWorkerExtensionHostIframe.html?&vscodeWebWorkerExtHostId=75884780-be88-4fdf-a905-8e54de03afe1" [Client 15.158.59.7] [Length 2196] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/?folder=/home/coder"
[18/Mar/2026:06:35:44 +0000] - 302 302 - GET http vscode.apperlabs.com "/user2/" [Client 15.158.59.10] [Length 36] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://www.google.com/"
